casenumber,location,reported_date,month,year,offense_desc,statute_code,statute_desc,counts,reporting_officer,unique_id,latitude,longitude,source,violent_cat,property_cat
2025-00021320,0 Block MALBONE ST,2025-03-27T17:26:00.000,3,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,Central Station,2025-00021320-001,41.839740921896706,-71.42830511270792,E911,,
2025-00021311,BRATTLE ST &  WADSWORTH ST,2025-03-27T17:03:00.000,3,2025,Warrant\Capias,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,1,NAyala,2025-00021311-001,41.804985738199115,-71.43415875198829,RIDOT,,
2025-00021309,0 Block SILVER SPRING,2025-03-27T16:51:54.000,3,2025,"Larceny, Shoplifting",11-41-20,SHOPLIFTING-MISD - SHOPLIFTING,1,JIkuejamofo,2025-00021309-001,41.832706895314615,-71.42642674031408,E911,,Larceny-theft
2025-00021303,0 Block OCEAN ST,2025-03-27T16:37:00.000,3,2025,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,Central Station,2025-00021303-001,41.804754943866286,-71.41146084787121,E911,,
2025-00021295,100 Block DUDLEY ST,2025-03-27T15:44:00.000,3,2025,Request for Assistance,Not Used,No violations,0,Central Station,2025-00021295-001,41.81008206092396,-71.41271555849369,E911,,
2025-00021291,400 Block PINE ST,2025-03-27T15:36:00.000,3,2025,Larceny from Building,11-41-1,LARCENY/U $11000 - FROM BLD,1,Central Station,2025-00021291-001,41.81311501271768,-71.41896060409918,E911,,Larceny-theft
2025-00021286,100 Block FORD ST,2025-03-27T15:29:00.000,3,2025,Warrant\Capias,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,1,SNoti,2025-00021286-001,41.80997353892732,-71.43328002150193,E911,,
2025-00021283,700 Block CHALKSTONE AVE,2025-03-27T15:08:00.000,3,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,ALima,2025-00021283-001,41.83426790775147,-71.43244786775051,E911,,
2025-00021279,200 Block CRANSTON ST,2025-03-27T15:03:00.000,3,2025,Larceny from Building,11-41-1,LARCENY/U $11000 - FROM BLD,1,EAlarcon,2025-00021279-001,41.81348562647403,-71.42740419201715,E911,,Larceny-theft
2025-00021276,0 Block KENNEDY PLZ,2025-03-27T14:52:00.000,3,2025,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,DAnderson,2025-00021276-001,41.82467968157052,-71.41236797193415,E911,,
2025-00021276,0 Block KENNEDY PLZ,2025-03-27T14:52:00.000,3,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,DAnderson,2025-00021276-002,41.82467968157052,-71.41236797193415,E911,,
2025-00021249,0 Block CHAFFEE ST,2025-03-27T13:00:00.000,3,2025,RI Statute Violation,12-9-16,WARRANT OF ARREST ON AFFIDAVIT - ALL OTH OFFENSE,1,CCorreia,2025-00021249-001,41.81940637464625,-71.44435944129448,E911,,
2025-00021213,0 Block BOWDOIN ST,2025-03-27T09:19:49.000,3,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,DSanchez,2025-00021213-001,41.8214427742357,-71.44333423186096,E911,,
2025-00021159,100 Block POCASSET AVE,2025-03-27T00:08:00.000,3,2025,"Larceny, Other",11-41-1,LARCENY/O $11000 - ALL OTH LARCENY,1,Central Station,2025-00021159-001,41.810616195609,-71.45318835883477,E911,,Larceny-theft
2025-00021153,700 Block CRANSTON ST,2025-03-26T23:37:48.000,3,2025,RI Statute Violation,11-32-1,OBSTRUCTING OFFICER IN EXECUTION OF DUTY,1,EPerry,2025-00021153-001,41.80448287482572,-71.43812604133122,E911,,
2025-00021153,700 Block CRANSTON ST,2025-03-26T23:37:48.000,3,2025,RI Statute Violation,12-7-10,RESISTING LEGAL OR ILLEGAL ARREST,1,EPerry,2025-00021153-002,41.80448287482572,-71.43812604133122,E911,,
2025-00021151,0 Block FRENCH ST,2025-03-26T23:27:31.000,3,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROP,1,TO'Mara,2025-00021151-001,41.80304967104762,-71.4087881811488,E911,,
2025-00021146,600 Block WICKENDEN ST,2025-03-26T23:02:58.000,3,2025,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,ILiriano,2025-00021146-001,41.820303263367165,-71.39030996147758,E911,,
2025-00021142,600 Block MT PLEASANT AVE,2025-03-26T22:43:32.000,3,2025,Request for Assistance,Not Used,No violations,0,GSans-Souci,2025-00021142-001,41.84387416934172,-71.45684362780881,E911,,
2025-00021134,0 Block ALLSTON ST,2025-03-26T20:43:19.000,3,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,TCargill,2025-00021134-001,41.82897916307652,-71.43891471681414,E911,,
2025-00021083,KNOWLES ST &  JENKINS ST,2025-03-26T18:09:00.000,3,2025,DUI,31-27-2,Driving Under the Influence of Liqour or Drugs (=>.08<.1),1,RCriner,2025-00021083-001,41.84061508336677,-71.40472463669785,RIDOT,,
2025-00021067,100 Block FRANCIS ST,2025-03-26T17:29:00.000,3,2025,Fraud,Not Used,No violations,0,Central Station,2025-00021067-001,41.82881913200172,-71.41620174613499,E911,,
2025-00021063,100 Block INDIANA AVE,2025-03-26T17:22:52.000,3,2025,Traffic Violation,31-27-4,"Reckless Driving, Drag Racing - Attempting to Elude",1,ESoloman,2025-00021063-001,41.79052942588518,-71.39616016611033,E911,,
2025-00021045,WALDO ST &  CRANSTON ST,2025-03-26T16:31:00.000,3,2025,RI Statute Violation,12-9-16,WARRANT OF ARREST ON AFFIDAVIT - ALL OTH OFFENSE,1,NAyala,2025-00021045-001,41.80633995271212,-71.43629497506807,RIDOT,,
2025-00021015,0 Block BUTLER AVE,2025-03-26T14:51:00.000,3,2025,"Fraud, Swindle",11-41-4,OBT. MONEY-FALSE PRETENSE/PERSONATION/U $11000 - FALSE PRETENSE,1,Central Station,2025-00021015-001,41.82634332651731,-71.3855459353103,E911,,
2025-00020994,100 Block WATERMAN ST,2025-03-26T13:03:45.000,3,2025,Auto Towed,Not Used,Parking or MV Violation,0,LGianfrancesco,2025-00020994-001,41.82783830195784,-71.39616395361239,E911,,
2025-00020982,0 Block PARKIS AVE,2025-03-26T12:31:00.000,3,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,FTavares,2025-00020982-001,41.809284282480206,-71.4229307065602,E911,,
2025-00020976,400 Block ANGELL ST,2025-03-26T12:18:08.000,3,2025,Request for Assistance,Not Used,No violations,0,LGianfrancesco,2025-00020976-001,41.82979370588012,-71.39005776558894,E911,,
2025-00020971,0 Block GILLEN ST,2025-03-26T12:04:00.000,3,2025,Request for Assistance,Not Used,No violations,0,Central Station,2025-00020971-001,41.853016975545074,-71.41890117848908,E911,,
2025-00020947,0 Block WHELAN RD,2025-03-26T09:31:00.000,3,2025,"Fraud, Welfare",40-6-16,FRAUDULENT USE OF FOOD STAMPS/O $1000,1,Central Station,2025-00020947-001,41.8189609344557,-71.45384722414713,E911,,
2025-00020935,900 Block BRANCH AVE,2025-03-26T08:34:00.000,3,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,CHines,2025-00020935-001,41.855313643811094,-71.43741895961526,E911,,Larceny-theft
2025-00020851,0 Block RUTLAND ST,2025-03-25T21:06:00.000,3,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,KLudovici,2025-00020851-001,41.798785950813325,-71.42717507289464,E911,,
2025-00020842,0 Block THACKERY ST,2025-03-25T20:29:00.000,3,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,ABrodeur,2025-00020842-001,41.792654124129605,-71.42151329033368,E911,,
2025-00020842,0 Block THACKERY ST,2025-03-25T20:29:00.000,3,2025,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,ABrodeur,2025-00020842-002,41.792654124129605,-71.42151329033368,E911,,
2025-00020831,PORTLAND ST &  BROAD ST,2025-03-25T19:45:06.000,3,2025,Warrant\Capias,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,1,JMontilla,2025-00020831-001,41.81415247158272,-71.42129562309707,RIDOT,,
2025-00020819,6  &  HARTFORD AVE,2025-03-25T18:44:00.000,3,2025,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,MLeclerc,2025-00020819-001,41.81724238236141,-71.44963114482837,RIDOT,,
2025-00020818,100 Block BATH ST,2025-03-25T18:37:00.000,3,2025,"Larceny, Other",11-41-7,LARCENY FROM THE PERSON - ALL OTH LARCENY,1,IQuinn,2025-00020818-001,41.833940327305655,-71.42540459691226,E911,,Larceny-theft
2025-00020816,CRANSTON ST &  WAVERLY ST,2025-03-25T18:33:00.000,3,2025,Traffic Violation,31-27-4,"Reckless Driving, Drag Racing - Attempting to Elude",1,MPetteruto,2025-00020816-001,41.808323598463005,-71.43454022157395,RIDOT,,
2025-00020797,500 Block ELMWOOD AVE,2025-03-25T17:22:00.000,3,2025,Warrant\Capias,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,1,DForte,2025-00020797-001,41.79708494778736,-71.42584236561115,E911,,
2025-00020788,PORTLAND ST &  BROAD ST,2025-03-25T16:45:00.000,3,2025,Warrant\Capias,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,1,NLaFazia,2025-00020788-001,41.81415247158272,-71.42129562309707,RIDOT,,
2025-00020786,BRANCH AVE &  146,2025-03-25T16:40:00.000,3,2025,RI Statute Violation,12-9-16,WARRANT OF ARREST ON AFFIDAVIT - ALL OTH OFFENSE,1,TCalandra,2025-00020786-001,41.853379083182496,-71.42770435438229,RIDOT,,
2025-00020775,MANTON AVE &  PANAY ST,2025-03-25T16:06:00.000,3,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,Central Station,2025-00020775-001,41.82319332051695,-71.45086711783759,RIDOT,,
2025-00020766,ACADEMY AVE &  BEAUFORT ST,2025-03-25T15:31:00.000,3,2025,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,VLopez,2025-00020766-001,41.83088376562862,-71.44429059923297,RIDOT,,
2025-00020758,400 Block CRANSTON ST,2025-03-25T15:20:00.000,3,2025,Warrant\Capias,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,8,EAlarcon,2025-00020758-001,41.810462347485384,-71.43255102821738,E911,,
2025-00020754,0 Block KENNEDY PLZ,2025-03-25T15:14:09.000,3,2025,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,AElie,2025-00020754-001,41.82467968157052,-71.41236797193415,E911,,
2025-00020739,HARTFORD AVE &  ETNA ST,2025-03-25T13:46:00.000,3,2025,"Larceny, Other",11-41-1,LARCENY/U $11000 - ALL OTH LARCENY,1,Central Station,2025-00020739-001,41.81735300679506,-71.4507526700626,RIDOT,,Larceny-theft
2025-00020732,100 Block GEORGE ST,2025-03-25T13:05:00.000,3,2025,Larceny from Building,11-41-1,LARCENY/U $11000 - FROM BLD,1,Central Station,2025-00020732-001,41.82557289596157,-71.39962982901207,E911,,Larceny-theft
2025-00020730,0 Block HARTFORD AVE,2025-03-25T13:00:00.000,3,2025,Tresspassing,11-44-26,WILLFUL TRESPASS,1,SIm,2025-00020730-001,41.81766431598619,-71.44588294174429,E911,,
2025-00020730,0 Block HARTFORD AVE,2025-03-25T13:00:00.000,3,2025,Warrant\Capias,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,1,SIm,2025-00020730-002,41.81766431598619,-71.44588294174429,E911,,
2025-00020706,0 Block ONEIL ST,2025-03-25T11:10:00.000,3,2025,Auto Towed,Not Used,Parking or MV Violation,0,DArdito,2025-00020706-001,41.853176938235066,-71.4368597587154,E911,,
2025-00020691,700 Block CRANSTON ST,2025-03-25T10:08:00.000,3,2025,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,BMcParlin,2025-00020691-001,41.80448287482572,-71.43812604133122,E911,,
2025-00020685,0 Block KENNEDY PLZ,2025-03-25T09:42:00.000,3,2025,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,ASantos,2025-00020685-001,41.82467968157052,-71.41236797193415,E911,,
2025-00020680,500 Block EDDY ST,2025-03-25T09:13:00.000,3,2025,Tresspassing,11-44-26,WILLFUL TRESPASS,1,FTavares,2025-00020680-001,41.81177014436464,-71.40993132223112,E911,,
2025-00020680,500 Block EDDY ST,2025-03-25T09:13:00.000,3,2025,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,FTavares,2025-00020680-002,41.81177014436464,-71.40993132223112,E911,,
2025-00020673,0 Block LYDIA ST,2025-03-25T08:32:00.000,3,2025,"Larceny, Other",11-41-1,LARCENY/U $11000 - ALL OTH LARCENY,1,Central Station,2025-00020673-001,41.83503695956264,-71.42103705482762,E911,,Larceny-theft
2025-00020661,800 Block RIVER AVE,2025-03-25T07:17:00.000,3,2025,Drug Offenses,21-28-4.01-A2A,MANUFAC/POSS/DELIVER SCH 1/II,1,SMurnighan,2025-00020661-001,41.85131324946313,-71.43787683251534,E911,,
2025-00020661,800 Block RIVER AVE,2025-03-25T07:17:00.000,3,2025,Drug Offenses,21-28-4.01.1-A2,MANUFAC/POSS/DELIVER COCAINE-1OZ-1KG,1,SMurnighan,2025-00020661-002,41.85131324946313,-71.43787683251534,E911,,
2025-00020646,0 Block ATLAS ST,2025-03-25T03:48:07.000,3,2025,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,APendergast,2025-00020646-001,41.8544031336517,-71.44115432881208,E911,,
2025-00020646,0 Block ATLAS ST,2025-03-25T03:48:07.000,3,2025,"Assault, Aggravated",11-5-2.3,ASSAULT BY STRANGULATION 12-29-5,1,APendergast,2025-00020646-002,41.8544031336517,-71.44115432881208,E911,Aggravated Assault,
2025-00020637,0 Block LEAH ST,2025-03-25T01:46:00.000,3,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,2,YJimenez,2025-00020637-001,41.826814380316634,-71.45141318100443,E911,,
2025-00020637,0 Block LEAH ST,2025-03-25T01:46:00.000,3,2025,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,YJimenez,2025-00020637-002,41.826814380316634,-71.45141318100443,E911,,
2025-00020637,0 Block LEAH ST,2025-03-25T01:46:00.000,3,2025,RI Statute Violation,11-32-3,OBSTRUCTION OF THE JUDICIAL SYSTEM,1,YJimenez,2025-00020637-003,41.826814380316634,-71.45141318100443,E911,,
2025-00020637,0 Block LEAH ST,2025-03-25T01:46:00.000,3,2025,RI Statute Violation,12-7-10,RESISTING LEGAL OR ILLEGAL ARREST,1,YJimenez,2025-00020637-004,41.826814380316634,-71.45141318100443,E911,,
2025-00020636,0 Block ALTON ST,2025-03-25T01:41:34.000,3,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,VHull,2025-00020636-001,41.82961771776482,-71.44034394633181,E911,,
2025-00020632,MANTON AVE &  TANYARD LN,2025-03-25T01:34:06.000,3,2025,RI Statute Violation,12-7-10,RESISTING LEGAL OR ILLEGAL ARREST,1,CFranco,2025-00020632-001,41.8175399251724,-71.44410748198709,RIDOT,,
2025-00020632,MANTON AVE &  TANYARD LN,2025-03-25T01:34:06.000,3,2025,RI Statute Violation,11-32-1,OBSTRUCTING OFFICER IN EXECUTION OF DUTY,1,CFranco,2025-00020632-002,41.8175399251724,-71.44410748198709,RIDOT,,
2025-00020632,MANTON AVE &  TANYARD LN,2025-03-25T01:34:06.000,3,2025,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,CFranco,2025-00020632-003,41.8175399251724,-71.44410748198709,RIDOT,,
2025-00020610,800 Block BROAD ST,2025-03-24T21:55:00.000,3,2025,Drug Offenses,21-28-4.01.2-A2,MANUFAC/POSS/DELIVER > 1 KILO COCAINE,1,BMacedo,2025-00020610-001,41.80092921314005,-71.41758625636044,E911,,
2025-00020610,800 Block BROAD ST,2025-03-24T21:55:00.000,3,2025,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,BMacedo,2025-00020610-002,41.80092921314005,-71.41758625636044,E911,,
2025-00020610,800 Block BROAD ST,2025-03-24T21:55:00.000,3,2025,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,BMacedo,2025-00020610-003,41.80092921314005,-71.41758625636044,E911,,
2025-00020610,800 Block BROAD ST,2025-03-24T21:55:00.000,3,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,BMacedo,2025-00020610-004,41.80092921314005,-71.41758625636044,E911,,
2025-00020597,100 Block CURTIS ST,2025-03-24T20:15:00.000,3,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,Central Station,2025-00020597-001,41.82277513604919,-71.45153934109129,E911,,
2025-00020580,0 Block HOME AVE,2025-03-24T18:20:00.000,3,2025,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,Central Station,2025-00020580-001,41.8339466709332,-71.44530799108273,E911,,
2025-00020572,0 Block SILVER SPRING ST,2025-03-24T17:38:00.000,3,2025,"Larceny, Shoplifting",11-41-20,SHOPLIFTING-MISD - SHOPLIFTING,1,FTavares,2025-00020572-001,41.84603634572278,-71.41732971176636,E911,,Larceny-theft
2025-00020575,0 Block PROVIDENCE PL,2025-03-24T17:23:44.000,3,2025,"Larceny, Shoplifting",11-41-20,SHOPLIFTING-MISD - SHOPLIFTING,1,CMain,2025-00020575-001,41.827850692194474,-71.41595966555397,E911,,Larceny-theft
2025-00020569,1200 Block WESTMINSTER ST,2025-03-24T17:12:00.000,3,2025,Warrant\Capias,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,1,CFleurant,2025-00020569-001,41.81663158543333,-71.42959713347287,E911,,
2025-00020557,0 Block FULTON ST,2025-03-24T16:34:40.000,3,2025,Dispersals,Not Used,No violations,0,AElie,2025-00020557-001,41.82350012153184,-71.41318768335371,E911,,
2025-00020554,0 Block SILVER SPRING ST,2025-03-24T16:27:00.000,3,2025,"Larceny, Shoplifting",11-41-20,SHOPLIFTING-MISD - SHOPLIFTING,1,FTavares,2025-00020554-001,41.84603634572278,-71.41732971176636,E911,,Larceny-theft
2025-00020556,100 Block HAROLD ST,2025-03-24T16:24:00.000,3,2025,Burglary,11-8-2.2,B&E OF DWELLING WHEN RESIDENT HOME,1,ALara,2025-00020556-001,41.83087461643996,-71.43913943985314,E911,,Burglary
2025-00020546,300 Block VALLEY ST,2025-03-24T15:54:27.000,3,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,SCerullo,2025-00020546-001,41.82652664187068,-71.43835314948342,E911,,
2025-00020546,300 Block VALLEY ST,2025-03-24T15:54:27.000,3,2025,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,SCerullo,2025-00020546-002,41.82652664187068,-71.43835314948342,E911,,
2025-00020525,0 Block PROVIDENCE PL,2025-03-24T14:17:00.000,3,2025,"Larceny, Shoplifting",11-41-20,SHOPLIFTING-FELONY - SHOPLIFTING,1,ASantos,2025-00020525-001,41.827850692194474,-71.41595966555397,E911,,Larceny-theft
2025-00020523,0 Block TRASK ST,2025-03-24T14:15:00.000,3,2025,"Larceny, Other",11-41-1,LARCENY/U $11000 - ALL OTH LARCENY,1,Central Station,2025-00020523-001,41.804765334003704,-71.40915930331639,E911,,Larceny-theft
2025-00020520,100 Block SPRINGFIELD ST,2025-03-24T13:58:00.000,3,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,LPelaez,2025-00020520-001,41.81809977201205,-71.46485052871358,E911,,
2025-00020515,ADMIRAL ST &  HAWKINS ST,2025-03-24T13:46:00.000,3,2025,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,CHines,2025-00020515-001,41.845925153645176,-71.42838335730721,RIDOT,,
2025-00020515,ADMIRAL ST &  HAWKINS ST,2025-03-24T13:46:00.000,3,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,CHines,2025-00020515-002,41.845925153645176,-71.42838335730721,RIDOT,,
2025-00020478,0 Block WEBSTER AVE,2025-03-24T10:45:00.000,3,2025,Request for Assistance,Not Used,No violations,0,Central Station,2025-00020478-001,41.81482578709856,-71.45087762378708,E911,,
2025-00020464,500 Block EDDY ST,2025-03-24T09:39:00.000,3,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,DPalumbo,2025-00020464-001,41.81177014436464,-71.40993132223112,E911,,
2025-00020464,500 Block EDDY ST,2025-03-24T09:39:00.000,3,2025,"Assault, Aggravated",11-5-16,ASSAULT OF HEALTH CARE PROVIDERS OR EMERGENCY SERVICES MEDICAL PERSONNEL,1,DPalumbo,2025-00020464-002,41.81177014436464,-71.40993132223112,E911,Aggravated Assault,
2025-00020461,100 Block RUGBY ST,2025-03-24T09:34:00.000,3,2025,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,Central Station,2025-00020461-001,41.7972660469858,-71.40689924093306,E911,,
2025-00020410,0 Block SOCIAL ST,2025-03-24T00:03:53.000,3,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,APendergast,2025-00020410-001,41.85387185222107,-71.42162648362316,E911,,
2025-00020395,0 Block RANKIN AVE,2025-03-23T23:07:19.000,3,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,JWagnac,2025-00020395-001,41.8337292427062,-71.44024470187165,E911,,
2025-00020392,1000 Block BROAD ST,2025-03-23T22:59:00.000,3,2025,"Assault, Aggravated",11-5-2,FELONY ASSAULT/ DANG. WEAPON OR SUBSTANCE,1,AFrancis,2025-00020392-001,41.79631857541136,-71.41262157361467,E911,Aggravated Assault,
2025-00020388,500 Block EDDY ST,2025-03-23T21:48:00.000,3,2025,"Assault, Aggravated",11-5-16,ASSAULT OF HEALTH CARE PROVIDERS OR EMERGENCY SERVICES MEDICAL PERSONNEL,1,SSesay,2025-00020388-001,41.81177014436464,-71.40993132223112,E911,Aggravated Assault,
2025-00020380,300 Block FRIENDSHIP ST,2025-03-23T20:34:00.000,3,2025,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,MCarlone,2025-00020380-001,41.81417796089042,-71.41719537578302,E911,,
2025-00020380,300 Block FRIENDSHIP ST,2025-03-23T20:34:00.000,3,2025,Burglary,11-8-2,B&E DWELLING HOUSE W/O CONSENT,1,MCarlone,2025-00020380-002,41.81417796089042,-71.41719537578302,E911,,Burglary
2025-00020362,0 Block VEAZIE ST,2025-03-23T19:05:00.000,3,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,Central Station,2025-00020362-001,41.84714907117525,-71.43115882305605,E911,,
2025-00020361,400 Block BROAD ST,2025-03-23T18:44:00.000,3,2025,RI Statute Violation,12-9-16,WARRANT OF ARREST ON AFFIDAVIT - ALL OTH OFFENSE,1,JMota,2025-00020361-001,41.81191783056952,-71.42120055794175,E911,,
2025-00020355,0 Block PROVIDENCE PL,2025-03-23T17:38:05.000,3,2025,"Larceny, Shoplifting",11-41-20,SHOPLIFTING-MISD - SHOPLIFTING,1,CMain,2025-00020355-001,41.827850692194474,-71.41595966555397,E911,,Larceny-theft
2025-00020346,0 Block PROVIDENCE PL,2025-03-23T16:54:47.000,3,2025,"Larceny, Shoplifting",11-41-20,SHOPLIFTING-FELONY - SHOPLIFTING,1,CMain,2025-00020346-001,41.827850692194474,-71.41595966555397,E911,,Larceny-theft
2025-00020343,300 Block BROAD ST,2025-03-23T16:42:36.000,3,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,JMontilla,2025-00020343-001,41.813723444577974,-71.42161516213079,E911,,
2025-00020343,300 Block BROAD ST,2025-03-23T16:42:36.000,3,2025,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,JMontilla,2025-00020343-002,41.813723444577974,-71.42161516213079,E911,,
2025-00020343,300 Block BROAD ST,2025-03-23T16:42:36.000,3,2025,Traffic Violation,31-3-18,Display of Plates Penalties,1,JMontilla,2025-00020343-003,41.813723444577974,-71.42161516213079,E911,,
2025-00020343,300 Block BROAD ST,2025-03-23T16:42:36.000,3,2025,Traffic Violation,31-3-32,Driving with Expired Registration,1,JMontilla,2025-00020343-004,41.813723444577974,-71.42161516213079,E911,,
2025-00020333,0 Block MAWNEY ST,2025-03-23T16:01:00.000,3,2025,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,CFleurant,2025-00020333-001,41.80358863630333,-71.4255205558981,E911,,
2025-00020333,0 Block MAWNEY ST,2025-03-23T16:01:00.000,3,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,CFleurant,2025-00020333-002,41.80358863630333,-71.4255205558981,E911,,
2025-00020309,500 Block N MAIN ST,2025-03-23T13:59:33.000,3,2025,"Larceny, Shoplifting",11-41-20,SHOPLIFTING-MISD - SHOPLIFTING,1,LGarcia Colon,2025-00020309-001,41.837188463726065,-71.4084309829066,E911,,Larceny-theft
